link_id;speed_limit;road_type;x_b;y_b;x_e;y_e
216685;50;1050;15.946870;45.812447;15.948683;45.812447
216684;50;1050;15.945561;45.812761;15.946870;45.812447
216680;40;1040;15.958725;45.799254;15.958554;45.799284
220300;0;1050;15.989656;45.810959;15.989646;45.811198
218221;0;1050;15.990322;45.781554;15.990515;45.782759
218772;60;1040;15.995643;45.800997;15.995847;45.800668
218790;70;1040;15.980086;45.795028;15.979668;45.795290
208565;80;1030;15.852392;45.790988;15.852091;45.790839
209174;80;1030;15.859698;45.794534;15.862015;45.795372
209175;80;1030;15.862015;45.795372;15.869483;45.796995
209176;80;1030;15.869483;45.796995;15.871253;45.797190
209912;80;1030;15.871253;45.797190;15.875931;45.797362
209914;80;1030;15.877036;45.797362;15.879557;45.797317
209916;80;1030;15.881896;45.797279;15.884525;45.797227
209917;80;1030;15.884525;45.797227;15.887400;45.797175
209918;80;1030;15.887400;45.797175;15.890704;45.797115
209920;60;1030;15.890844;45.797107;15.892196;45.797070
209921;60;1030;15.892196;45.797070;15.894052;45.797033
209922;60;1030;15.894052;45.797033;15.896112;45.796965
209923;60;1030;15.896112;45.796965;15.899931;45.796808
212595;60;1030;15.908600;45.796142;15.907806;45.796217
214034;60;1030;15.930530;45.794272;15.931216;45.794205
383619;50;1050;16.037378;45.797564;16.036971;45.797885
383622;0;1050;16.036509;45.798110;16.035705;45.798065
383624;0;1050;16.034889;45.797983;16.033494;45.797661
220241;50;1050;15.974851;45.807481;15.973928;45.807466
220298;0;1050;15.989732;45.809972;15.989732;45.810136
204537;60;1040;15.980623;45.775463;15.980687;45.776107
215397;0;1050;15.966825;45.794205;15.960860;45.794347
383541;60;1040;16.010942;45.802508;16.011168;45.802321
220776;60;1040;16.003861;45.809157;16.004162;45.808513
395044;60;1040;16.026542;45.814698;16.032701;45.815827
395045;60;1040;16.032701;45.815827;16.038290;45.817061
395115;50;1050;16.038462;45.817412;16.038183;45.818085
395116;50;1050;16.038183;45.818085;16.037904;45.818706
395119;50;1050;16.037850;45.818826;16.037561;45.819760
395121;50;1050;16.037421;45.820239;16.037174;45.820927
395122;50;1050;16.037174;45.820927;16.037089;45.821188
395124;50;1050;16.036949;45.821599;16.036670;45.822474
395109;50;1050;16.036595;45.823147;16.036670;45.822474
395108;50;1050;16.036284;45.823977;16.036595;45.823147
395714;50;1050;16.049716;45.827969;16.048944;45.827715
395712;50;1050;16.051712;45.828597;16.051379;45.828493
395685;50;1050;16.047925;45.827439;16.048901;45.827760
395127;50;1050;16.036091;45.824037;16.036252;45.824067
394505;50;1050;16.012884;45.818414;16.012906;45.818713
394503;50;1050;16.012831;45.817726;16.012884;45.818414
220847;40;1050;16.006393;45.814055;16.007348;45.814496
220846;40;1050;16.005524;45.813703;16.006393;45.814055
220845;40;1050;16.004580;45.813307;16.005524;45.813703
220844;40;1050;16.003389;45.812873;16.004580;45.813307
220843;40;1050;16.002209;45.812432;16.003389;45.812873
220842;40;1050;16.001340;45.812148;16.002209;45.812432
220710;50;1040;15.993369;45.810398;15.994173;45.810518
220230;50;1040;15.991577;45.808379;15.991555;45.808312
214681;40;1040;15.943941;45.795185;15.943812;45.795679
231762;50;1050;15.979453;45.819080;15.979775;45.818579
231759;50;1050;15.979786;45.821629;15.979743;45.821398
231771;50;1050;15.978155;45.833830;15.978123;45.834010
233078;50;1050;15.977801;45.835579;15.977758;45.835751
231744;50;1050;15.979292;45.828194;15.979464;45.827655
231749;40;1050;15.979797;45.822863;15.979711;45.822467
231751;40;1050;15.979282;45.819469;15.979314;45.820164
218226;40;1050;15.990247;45.782759;15.990214;45.782818
204517;60;1040;15.980269;45.774049;15.980290;45.773749
215406;50;1050;15.956558;45.791026;15.956483;45.790913
217492;50;1050;15.961386;45.798042;15.962373;45.799284
217495;50;1050;15.962727;45.799882;15.963145;45.800728
217503;50;1050;15.966032;45.804968;15.966343;45.805402
217518;50;1050;15.969690;45.813277;15.968843;45.813262
220276;50;1050;15.983680;45.810563;15.983702;45.810106
217455;50;1050;15.966128;45.809052;15.966707;45.809022
217450;50;1050;15.960732;45.809344;15.961407;45.809306
217449;50;1050;15.958307;45.809463;15.960732;45.809344
216703;50;1050;15.957116;45.809531;15.958307;45.809463
217478;50;1050;15.960506;45.808394;15.960045;45.808573
217476;50;1050;15.961279;45.808080;15.961010;45.808192
217475;50;1050;15.961418;45.808020;15.961279;45.808080
220741;50;1040;15.993057;45.805402;15.992768;45.805836
220743;50;1040;15.992628;45.806075;15.992457;45.806375
220800;50;1040;15.994753;45.801146;15.995064;45.801506
201055;70;1030;15.933620;45.770008;15.933727;45.770045
217519;50;1050;15.968843;45.813262;15.966729;45.813015
217436;60;1040;15.970377;45.799905;15.970216;45.799897
216677;40;1040;15.958350;45.799277;15.958478;45.799277
216667;50;1040;15.952535;45.800862;15.953672;45.800062
216664;50;1040;15.951548;45.801520;15.951837;45.801326
216661;50;1040;15.950035;45.802463;15.950679;45.802052
216660;40;1040;15.949219;45.802904;15.950035;45.802463
216658;50;1040;15.947503;45.803839;15.948962;45.803039
216657;40;1040;15.945904;45.804415;15.947503;45.803839
216655;50;1040;15.945325;45.804677;15.945539;45.804580
216654;50;1040;15.944370;45.804901;15.945325;45.804677
215952;50;1040;15.944370;45.804901;15.943029;45.804939
215975;50;1050;15.942181;45.811722;15.942096;45.812933
215976;50;1050;15.942096;45.812933;15.942117;45.813464
215967;50;1050;15.935122;45.814892;15.935529;45.814892
215966;50;1050;15.933169;45.814773;15.935122;45.814892
215965;50;1050;15.932407;45.814616;15.933169;45.814773
215964;40;1050;15.931388;45.814354;15.932407;45.814616
216000;50;1050;15.931206;45.813658;15.931098;45.814070
215999;50;1050;15.931495;45.812709;15.931206;45.813658
215997;50;1050;15.932096;45.812238;15.931560;45.812455
215994;50;1050;15.933899;45.812170;15.933319;45.812200
215993;50;1050;15.935283;45.812103;15.933899;45.812170
215992;50;1050;15.938051;45.811961;15.935283;45.812103
215991;50;1050;15.942063;45.811722;15.938051;45.811961
216715;50;1050;15.950496;45.811280;15.948533;45.811393
216714;50;1050;15.952309;45.811168;15.950496;45.811280
216712;50;1050;15.952449;45.809934;15.952309;45.811168
216706;50;1050;15.957202;45.809157;15.957073;45.809246
383575;50;1040;16.016961;45.796404;16.018356;45.796539
383558;50;1040;16.020148;45.796599;16.018785;45.796531
383556;50;1040;16.020148;45.796599;16.022036;45.796868
218230;50;1050;15.990053;45.782676;15.990075;45.782444
215399;50;1050;15.960528;45.794355;15.959315;45.794542
215378;0;1050;15.958543;45.794063;15.958661;45.794332
214043;60;1030;15.931839;45.794280;15.931259;45.794325
209932;60;1030;15.898290;45.797018;15.898021;45.797033
209937;60;1030;15.890629;45.797235;15.887421;45.797294
209938;60;1030;15.887421;45.797294;15.884782;45.797339
209226;60;1050;15.858668;45.806158;15.858260;45.804684
209227;60;1050;15.858260;45.804684;15.857917;45.803555
209228;60;1050;15.857917;45.803555;15.857574;45.802306
209242;40;1050;15.857928;45.797197;15.857896;45.796965
209189;80;1030;15.856533;45.793255;15.856158;45.793068
215398;50;1050;15.960860;45.794347;15.960528;45.794355
214678;0;1040;15.943866;45.793779;15.944252;45.793996
217480;50;1050;15.960538;45.796928;15.960592;45.796980
218211;40;1050;15.990010;45.782714;15.990053;45.782676
217496;50;1050;15.963145;45.800728;15.963382;45.801034
214683;0;1040;15.943737;45.794198;15.944252;45.793996
214647;0;1040;15.941366;45.793981;15.943737;45.794198
215919;50;1040;15.943458;45.796778;15.943383;45.797077
214666;40;1040;15.943565;45.796329;15.943748;45.795664
214668;40;1040;15.943866;45.795207;15.943930;45.794901
214639;70;1030;15.950153;45.794257;15.952374;45.794250
214640;70;1030;15.952374;45.794250;15.956075;45.794220
215362;70;1030;15.959036;45.794093;15.965227;45.794033
215363;70;1030;15.965227;45.794033;15.966611;45.794085
218740;70;1030;15.990354;45.795417;15.990762;45.795432
218828;70;1040;15.980086;45.795028;15.979679;45.795013
203041;50;1050;15.988573;45.760330;15.989485;45.759784
202378;0;1040;15.989442;45.752276;15.988948;45.752635
202388;40;1040;15.990107;45.752208;15.992028;45.751856
202389;40;1040;15.992028;45.751856;15.992446;45.751901
202393;40;1040;15.992446;45.751901;15.995654;45.752740
202345;130;1010;15.995654;45.752740;15.990987;45.753167
203730;130;1010;15.995654;45.752740;16.020459;45.748982
381421;130;1010;16.020459;45.748982;16.035501;45.746676
381422;130;1010;16.035501;45.746676;16.069983;45.750756
382140;130;1010;16.083727;45.758639;16.069983;45.750756
382139;130;1010;16.085486;45.760121;16.083727;45.758639
382229;80;1040;16.088308;45.762411;16.085486;45.760121
385610;130;1010;16.092525;45.766325;16.089832;45.764005
385609;130;1010;16.094477;45.767905;16.092525;45.766325
391687;80;1010;16.130730;45.797264;16.130751;45.797062
217417;50;1040;15.958725;45.799254;15.959069;45.799269
217477;50;1050;15.961010;45.808192;15.960506;45.808394
217490;50;1050;15.961075;45.797683;15.961300;45.797930
220833;50;1050;15.997596;45.814661;15.997767;45.814436
220719;50;1040;16.000396;45.811879;16.000149;45.811819
220306;50;1050;15.988036;45.810084;15.987951;45.810331
220836;0;1050;15.997939;45.814152;15.998003;45.814062
220706;50;1040;15.992907;45.810024;15.993079;45.810233
205200;40;1050;15.989860;45.777895;15.990365;45.778351
204563;60;1050;15.980365;45.771804;15.980376;45.771706
203026;40;1050;15.980923;45.764844;15.980966;45.764162
203028;70;1050;15.980966;45.764035;15.981020;45.763242
203030;50;1050;15.981030;45.762785;15.981642;45.761550
215950;50;1040;15.943415;45.797205;15.943490;45.796920
214669;40;1040;15.943930;45.794901;15.944016;45.794332
214652;0;1040;15.944155;45.793666;15.944252;45.793434
214653;60;1040;15.944252;45.793434;15.944778;45.791235
214659;60;1040;15.945733;45.788063;15.945615;45.788265
214684;0;1040;15.944252;45.793996;15.944413;45.793434
215927;40;1040;15.942922;45.799456;15.942932;45.799800
215924;40;1040;15.943029;45.798529;15.942997;45.798858
215922;40;1040;15.943211;45.797706;15.943104;45.798229
214667;40;1040;15.943748;45.795664;15.943866;45.795207
214657;60;1040;15.945733;45.788063;15.946033;45.787741
214704;50;1040;15.950400;45.786193;15.949831;45.786185
204562;0;1050;15.965838;45.777244;15.965849;45.777020
209204;50;1050;15.858775;45.796277;15.858389;45.796890
209206;40;1050;15.858443;45.797152;15.858142;45.797287
209210;60;1050;15.857595;45.801670;15.858099;45.803547
209211;60;1050;15.858099;45.803547;15.858507;45.805043
209212;60;1050;15.858507;45.805043;15.858797;45.806135
209215;60;1050;15.858979;45.806793;15.860621;45.812455
209250;50;1050;15.861028;45.812686;15.861994;45.812993
209252;50;1050;15.862488;45.813030;15.863528;45.814526
209253;60;1050;15.863528;45.814526;15.863872;45.814496
211161;60;1040;15.878345;45.813412;15.886477;45.812971
211162;60;1040;15.886477;45.812971;15.899202;45.812402
211163;60;1040;15.899202;45.812402;15.904083;45.812813
211164;60;1040;15.904083;45.812813;15.905628;45.812926
211165;60;1040;15.905628;45.812926;15.906208;45.812918
213214;50;1050;15.908267;45.812537;15.906680;45.812903
213213;50;1050;15.908954;45.812290;15.908267;45.812537
213212;50;1050;15.916958;45.811467;15.908954;45.812290
213211;50;1050;15.921292;45.812350;15.916958;45.811467
213210;50;1050;15.923867;45.812985;15.921292;45.812350
213208;4;1050;15.926002;45.813367;15.924629;45.813165
213207;50;1050;15.927472;45.813561;15.926002;45.813367
213206;50;1050;15.929543;45.813883;15.927472;45.813561
213205;50;1050;15.930240;45.814032;15.929543;45.813883
216002;50;1050;15.930852;45.814182;15.930240;45.814032
215995;50;1050;15.933319;45.812200;15.932697;45.812223
215979;50;1050;15.942063;45.811722;15.941999;45.810032
215980;50;1050;15.941999;45.810032;15.941967;45.809613
215981;50;1050;15.941967;45.809613;15.942181;45.808551
215982;50;1050;15.942181;45.808551;15.942750;45.807040
215984;50;1050;15.942836;45.806808;15.942922;45.804946
216656;50;1040;15.945539;45.804580;15.945904;45.804415
216659;40;1040;15.948962;45.803039;15.949219;45.802904
216663;50;1040;15.950807;45.801962;15.951548;45.801520
216665;50;1040;15.951837;45.801326;15.952266;45.801049
216669;50;1040;15.953854;45.799942;15.953962;45.799867
215971;50;1050;15.938705;45.814234;15.942117;45.813464
215970;50;1050;15.937707;45.814481;15.938705;45.814234
215969;50;1050;15.935959;45.814855;15.937707;45.814481
215968;50;1050;15.935529;45.814892;15.935959;45.814855
216004;50;1050;15.930852;45.814249;15.930219;45.814085
213204;50;1050;15.929403;45.813913;15.930219;45.814085
213203;50;1050;15.927461;45.813621;15.929403;45.813913
213202;50;1050;15.926002;45.813434;15.927461;45.813621
213201;50;1050;15.923878;45.813045;15.926002;45.813434
213200;50;1050;15.922827;45.812776;15.923878;45.813045
213199;50;1050;15.921282;45.812447;15.922827;45.812776
213197;50;1050;15.919887;45.812133;15.920949;45.812372
213196;50;1050;15.916926;45.811520;15.919887;45.812133
213195;50;1050;15.912194;45.811654;15.916926;45.811520
213194;50;1050;15.909104;45.812297;15.912194;45.811654
213193;50;1050;15.906186;45.813015;15.909104;45.812297
211166;60;1040;15.906186;45.813015;15.901208;45.812641
211167;60;1040;15.901208;45.812641;15.900435;45.812582
211169;60;1040;15.900092;45.812544;15.899588;45.812499
211171;60;1040;15.899191;45.812462;15.894374;45.812619
211172;60;1040;15.894374;45.812619;15.892239;45.812716
211173;60;1040;15.892239;45.812716;15.891477;45.812761
211174;60;1040;15.891477;45.812761;15.888634;45.812911
211175;60;1040;15.888634;45.812911;15.886477;45.813045
211177;60;1040;15.886306;45.813060;15.878356;45.813509
211183;50;1050;15.906680;45.812903;15.906208;45.812918
216001;0;1050;15.931098;45.814070;15.930852;45.814182
216668;50;1040;15.953672;45.800062;15.953854;45.799942
215988;50;1050;15.942020;45.809613;15.942063;45.810024
211168;60;1040;15.900435;45.812582;15.900092;45.812544
211176;60;1040;15.886477;45.813045;15.886306;45.813060
209194;60;1040;15.867476;45.814055;15.868732;45.813995
209193;60;1040;15.866532;45.814130;15.867476;45.814055
209254;60;1050;15.863872;45.814496;15.866532;45.814130
209200;60;1040;15.866146;45.814100;15.860900;45.814541
209236;50;1050;15.861994;45.812993;15.861340;45.812933
209237;50;1050;15.861340;45.812933;15.860481;45.812477
209219;60;1050;15.860395;45.812238;15.859859;45.810645
209221;60;1050;15.859720;45.810084;15.859269;45.808439
209222;60;1050;15.859269;45.808439;15.858990;45.807377
209223;60;1050;15.858990;45.807377;15.858840;45.806816
209225;60;1050;15.858754;45.806494;15.858668;45.806158
209229;60;1050;15.857574;45.802306;15.857413;45.801707
209234;50;1050;15.858872;45.795948;15.859559;45.795005
208561;80;1030;15.851372;45.790607;15.851533;45.790689
209208;60;1050;15.857145;45.799853;15.857198;45.800226
209192;60;1040;15.860953;45.814623;15.866532;45.814130
209191;60;1040;15.860149;45.814631;15.860953;45.814623
209190;60;1040;15.853819;45.814818;15.860149;45.814631
208570;60;1040;15.853819;45.814818;15.851780;45.814862
208571;60;1040;15.851780;45.814862;15.849828;45.815034
208572;60;1040;15.849828;45.815034;15.848283;45.815154
208573;60;1040;15.848283;45.815154;15.846180;45.815244
208574;60;1040;15.846180;45.815244;15.836620;45.815872
223535;60;1040;15.831599;45.817300;15.836620;45.815872
223533;80;1040;15.828702;45.821674;15.831052;45.817734
223532;80;1040;15.827415;45.824179;15.828702;45.821674
223531;80;1040;15.826492;45.826003;15.827415;45.824179
223530;80;1040;15.825763;45.827446;15.826492;45.826003
223529;80;1040;15.823671;45.830362;15.825763;45.827446
223527;80;1040;15.823456;45.830907;15.823617;45.830489
223526;80;1040;15.823059;45.834204;15.823456;45.830907
223525;0;1040;15.824132;45.835692;15.823059;45.834204
223501;50;1040;15.826256;45.838667;15.824465;45.836320
223500;50;1040;15.827104;45.839003;15.826256;45.838667
223512;50;1040;15.827104;45.839003;15.827630;45.839287
223483;50;1040;15.823113;45.834466;15.824046;45.835714
223480;80;1040;15.823220;45.831363;15.822845;45.833913
223479;80;1040;15.823681;45.830093;15.823220;45.831363
223478;80;1040;15.826396;45.825988;15.823681;45.830093
223477;80;1040;15.828949;45.820867;15.826396;45.825988
223476;80;1040;15.830988;45.817689;15.828949;45.820867
223474;60;1040;15.836610;45.815767;15.831535;45.817263
208566;60;1040;15.836610;45.815767;15.845997;45.815206
208567;60;1040;15.845997;45.815206;15.848315;45.815049
208568;60;1040;15.848315;45.815049;15.849828;45.814930
208569;60;1040;15.849828;45.814930;15.860353;45.814556
209201;60;1040;15.860900;45.814541;15.860353;45.814556
209257;60;1050;15.862252;45.814578;15.860900;45.814541
209256;60;1050;15.863528;45.814526;15.862252;45.814578
209220;60;1050;15.859859;45.810645;15.859720;45.810084
209244;50;1050;15.858207;45.796831;15.858614;45.796307
200285;100;1010;15.899609;45.758811;15.894181;45.764402
218826;50;1040;15.980355;45.794631;15.983047;45.794916
218748;70;1030;15.983391;45.794931;15.983047;45.794916
220744;50;1040;15.992457;45.806375;15.992264;45.806801
220751;50;1040;15.992135;45.807100;15.991931;45.807407
205120;40;1040;16.001662;45.777730;16.001748;45.777685
386225;80;1030;16.074446;45.803517;16.074307;45.803495
386244;40;1050;16.064554;45.808297;16.064082;45.808506
396423;50;1050;16.062924;45.822841;16.064147;45.822953
396421;50;1050;16.062731;45.822504;16.062881;45.822788
396417;50;1050;16.063085;45.821121;16.062806;45.821876
396412;60;1040;16.063106;45.821069;16.061872;45.820844
396413;0;1040;16.061872;45.820844;16.060392;45.820590
396414;60;1040;16.060392;45.820590;16.058332;45.820261
395681;60;1040;16.055081;45.819700;16.057720;45.820149
395680;60;1040;16.052259;45.819229;16.055081;45.819700
395678;60;1040;16.050875;45.818990;16.051626;45.819117
395677;60;1040;16.049802;45.818803;16.050875;45.818990
395675;60;1040;16.048504;45.818601;16.049212;45.818721
395674;60;1040;16.044760;45.817966;16.048504;45.818601
395054;60;1040;16.044180;45.817876;16.040372;45.817450
395055;60;1040;16.040372;45.817450;16.038762;45.817225
395058;60;1040;16.038269;45.817143;16.037132;45.816964
395060;60;1040;16.036756;45.816889;16.035501;45.816508
395061;60;1040;16.035501;45.816508;16.034471;45.816231
395062;60;1040;16.034471;45.816231;16.032711;45.815909
395063;60;1040;16.032711;45.815909;16.030158;45.815401
395065;60;1040;16.029621;45.815296;16.028581;45.815102
394496;60;1040;16.026510;45.814758;16.028130;45.815019
215949;50;1040;15.943297;45.797713;15.943415;45.797205
214038;60;1030;15.940980;45.793823;15.941055;45.793823
214054;0;1040;15.941055;45.793823;15.943866;45.793779
383561;60;1040;16.020008;45.796060;16.020287;45.795918
218743;70;1030;15.992414;45.795522;15.992628;45.795529
215946;40;1040;15.942997;45.799464;15.943072;45.798880
215941;40;1040;15.943222;45.803039;15.943254;45.802852
215939;50;1040;15.943083;45.803966;15.943147;45.803360
215921;50;1040;15.943351;45.797190;15.943211;45.797706
214665;50;1040;15.943458;45.796778;15.943565;45.796329
214650;0;1040;15.944080;45.794040;15.944091;45.793981
383502;70;1030;16.013614;45.796464;16.013775;45.796472
384154;60;1040;16.010256;45.803114;16.010342;45.803039
220778;60;1040;16.003368;45.809142;16.003143;45.809164
205199;60;1040;15.983026;45.771729;15.981288;45.771691
205198;60;1040;15.986373;45.771871;15.983026;45.771729
205197;60;1040;15.989377;45.772500;15.986373;45.771871
205196;60;1040;15.990665;45.772530;15.989377;45.772500
205102;70;1040;15.990665;45.772530;15.990826;45.769738
203002;70;1040;15.990858;45.769214;15.990912;45.768017
203000;70;1040;15.990922;45.767762;15.990912;45.768017
202999;70;1040;15.990772;45.764260;15.990922;45.767762
220856;40;1050;16.003368;45.812724;16.002316;45.812335
217483;50;1050;15.961472;45.799247;15.961815;45.798828
214662;50;1040;15.945615;45.788265;15.945057;45.788265
214663;50;1040;15.945057;45.788265;15.943565;45.788288
214664;40;1040;15.943565;45.788288;15.941463;45.788288
214057;50;1040;15.940915;45.788273;15.938576;45.788265
214058;40;1040;15.938576;45.788265;15.937428;45.788273
214059;50;1040;15.937428;45.788273;15.934285;45.787764
214060;50;1040;15.934285;45.787764;15.932568;45.787360
214061;50;1040;15.932568;45.787360;15.929800;45.787951
211991;50;1040;15.929800;45.787951;15.925144;45.788766
211992;40;1040;15.925144;45.788766;15.922902;45.789081
211993;50;1040;15.922902;45.789081;15.921024;45.789529
211995;50;1040;15.920874;45.789589;15.920080;45.789941
211996;50;1040;15.920080;45.789941;15.918814;45.790524
211998;50;1040;15.918213;45.790801;15.916979;45.791250
211999;50;1040;15.916979;45.791250;15.914705;45.791736
213238;50;1050;15.922548;45.805470;15.924039;45.806389
213236;50;1050;15.921668;45.804939;15.922312;45.805342
213235;50;1050;15.920788;45.804378;15.921668;45.804939
213234;50;1050;15.920016;45.803899;15.920788;45.804378
213231;50;1050;15.919114;45.803345;15.919458;45.803555
214703;50;1040;15.950732;45.786253;15.950400;45.786193
202384;50;1040;15.989184;45.754245;15.989249;45.754529
203754;80;1040;15.998915;45.743569;15.998733;45.743688
202371;50;1040;15.989281;45.753840;15.989259;45.753661
202358;50;1040;15.989388;45.754514;15.989345;45.754237
202357;40;1040;15.989925;45.754260;15.989388;45.754514
203029;70;1050;15.981020;45.763242;15.981030;45.762785
203027;70;1050;15.980966;45.764162;15.980966;45.764035
214670;40;1040;15.944016;45.794332;15.944048;45.794212
218742;70;1030;15.992317;45.795522;15.992414;45.795522
218779;60;1040;15.989528;45.800698;15.989259;45.800690
205146;70;1040;15.996920;45.777865;15.996770;45.777865
383554;30;1040;16.018882;45.797190;16.019697;45.797429
217487;50;1050;15.963242;45.799546;15.962727;45.799882
217485;50;1050;15.962137;45.799284;15.962287;45.799493
218822;50;1040;15.978520;45.794542;15.978938;45.794564
220749;50;1040;15.992982;45.805627;15.993057;45.805402
209213;60;1050;15.858797;45.806135;15.858883;45.806479
209251;50;1050;15.861994;45.812993;15.862488;45.813030
213221;50;1050;15.907742;45.808693;15.907162;45.810435
213220;50;1050;15.908128;45.807713;15.907742;45.808693
211973;50;1040;15.906959;45.792327;15.907806;45.792253
211975;50;1040;15.908428;45.792185;15.910585;45.791968
211976;50;1040;15.910585;45.791968;15.911368;45.791886
211977;50;1040;15.911368;45.791886;15.913267;45.791691
211978;50;1040;15.913267;45.791691;15.913696;45.791647
211979;50;1040;15.913696;45.791647;15.915037;45.791504
211980;50;1040;15.915037;45.791504;15.916336;45.791258
211982;50;1040;15.916893;45.791100;15.917870;45.790741
211983;50;1040;15.917870;45.790741;15.918514;45.790457
211984;50;1040;15.918514;45.790457;15.920745;45.789395
214656;50;1040;15.945024;45.788056;15.945733;45.788063
215403;50;1050;15.958897;45.794332;15.958714;45.794040
218204;40;1050;15.986288;45.782863;15.986534;45.782841
384158;50;1050;16.012863;45.802814;16.013024;45.802837
214691;60;1040;15.951258;45.786582;15.951430;45.786619
214661;50;1040;15.945915;45.788280;15.945615;45.788265
205123;70;1040;16.003325;45.774191;16.003464;45.773712
382883;0;1040;16.030222;45.790667;16.030394;45.790846
383623;0;1050;16.035705;45.798065;16.034889;45.797983
220869;50;1050;15.995053;45.812552;15.993980;45.811258
205098;70;1040;15.990440;45.777005;15.990525;45.775224
205099;70;1040;15.990525;45.775224;15.990547;45.774834
205100;70;1040;15.990547;45.774834;15.990665;45.772642
202997;70;1040;15.990236;45.760884;15.990762;45.764155
202996;70;1040;15.990171;45.760435;15.990236;45.760884
202387;50;1040;15.989882;45.758616;15.990107;45.759919
203017;70;1040;15.990429;45.760862;15.990322;45.760158
203016;70;1040;15.990955;45.764140;15.990429;45.760862
203014;70;1040;15.991116;45.767770;15.990976;45.764252
203013;70;1040;15.991116;45.768024;15.991116;45.767770
203012;70;1040;15.991040;45.769327;15.991116;45.768024
203011;70;1040;15.991008;45.769903;15.991040;45.769327
205151;70;1040;15.991008;45.769903;15.990880;45.772537
205153;70;1040;15.990869;45.772642;15.990762;45.774393
205156;70;1040;15.990740;45.774969;15.990633;45.777005
215973;50;1050;15.943930;45.811624;15.943480;45.811654
216711;50;1050;15.952513;45.809680;15.952449;45.809934
216699;50;1050;15.957148;45.809919;15.957116;45.809531
216701;50;1050;15.957105;45.809456;15.957073;45.809246
217493;50;1050;15.962373;45.799284;15.962512;45.799501
216682;50;1050;15.943952;45.813113;15.945368;45.812806
215972;50;1050;15.942117;45.813464;15.943801;45.813135
215977;50;1050;15.942096;45.812933;15.941999;45.812410
215934;50;1040;15.942986;45.804176;15.942932;45.804669
215932;40;1040;15.943083;45.803271;15.942997;45.803996
215930;50;1040;15.943426;45.801341;15.943125;45.803016
215929;50;1040;15.943050;45.800092;15.943426;45.801341
215928;50;1040;15.942932;45.799800;15.943050;45.800092
215925;40;1040;15.942997;45.798858;15.942954;45.799217
214676;0;1040;15.944649;45.793809;15.944091;45.793981
215365;70;1030;15.968735;45.794175;15.969014;45.794190
205096;70;1040;15.990386;45.777685;15.990429;45.777371
203001;70;1040;15.990826;45.769738;15.990858;45.769214
202405;60;1040;15.992414;45.748226;15.992800;45.747949
203018;70;1040;15.990322;45.760158;15.990289;45.759911
203015;70;1040;15.990976;45.764252;15.990955;45.764140
205103;70;1040;15.990633;45.777169;15.990601;45.777693
216697;40;1050;15.957223;45.810480;15.957148;45.810024
216695;40;1050;15.957416;45.812103;15.957309;45.811318
216694;40;1050;15.957481;45.813187;15.957416;45.812103
216692;50;1050;15.955614;45.813068;15.956011;45.813135
216687;50;1050;15.950582;45.812455;15.951558;45.812462
216681;50;1050;15.943801;45.813135;15.943952;45.813113
215978;50;1050;15.941999;45.812410;15.942063;45.811722
215935;50;1040;15.942932;45.804669;15.942922;45.804946
215933;40;1040;15.942997;45.803996;15.942986;45.804176
215931;50;1040;15.943125;45.803016;15.943083;45.803271
214649;0;1040;15.944048;45.794212;15.944080;45.794040
220827;50;1050;15.995321;45.812597;15.996898;45.814294
220862;50;1050;15.997918;45.813838;15.997649;45.814025
215983;50;1050;15.942750;45.807040;15.942836;45.806808
219408;30;1040;15.999720;45.795753;16.000600;45.795821
383618;50;1050;16.037679;45.797347;16.037378;45.797564
214720;50;1050;15.953693;45.787008;15.953929;45.787173
212583;60;1030;15.922902;45.795035;15.923041;45.795020
212614;50;1050;15.909319;45.796225;15.908965;45.796584
213218;40;1050;15.908139;45.807063;15.908160;45.807377
213222;40;1050;15.907162;45.810435;15.906368;45.812537
211181;40;1050;15.906208;45.812918;15.906368;45.812537
213219;40;1050;15.908160;45.807377;15.908128;45.807713
213217;40;1050;15.908160;45.806793;15.908139;45.807063
212597;50;1050;15.908686;45.796285;15.908965;45.796584
216696;40;1050;15.957309;45.811318;15.957223;45.810480
215944;50;1040;15.943158;45.800122;15.943115;45.800025
215387;50;1050;15.958543;45.794063;15.958714;45.794040
215923;40;1040;15.943104;45.798229;15.943029;45.798529
214651;0;1040;15.944091;45.793981;15.944155;45.793666
220308;50;1050;15.986556;45.810413;15.986459;45.810338
200341;90;1050;15.902742;45.760255;15.902109;45.760308
200337;90;1050;15.901594;45.761071;15.902109;45.760308
200329;0;1030;15.900789;45.761161;15.901444;45.761371
200326;0;1030;15.899180;45.760645;15.899856;45.760862
200325;0;1030;15.897732;45.760038;15.899180;45.760645
200324;40;1030;15.896981;45.759814;15.897732;45.760038
200323;40;1030;15.896916;45.759806;15.896981;45.759814
200321;40;1030;15.895908;45.759814;15.896659;45.759784
200319;50;1030;15.893419;45.760008;15.895447;45.759844
200334;50;1050;15.892936;45.759020;15.893387;45.759934
200333;50;1050;15.892432;45.758032;15.892936;45.759020
200332;50;1050;15.891176;45.756370;15.892432;45.758032
200330;50;1050;15.887743;45.755090;15.891026;45.756311
199676;50;1050;15.887464;45.754956;15.886434;45.754469
199678;50;1050;15.886112;45.754304;15.885501;45.753983
199662;50;1030;15.877926;45.761236;15.878323;45.761303
